 -    , -    , -    , -    , -    , -    , 40.76 , 77.02 , -    , -    , 15.87 , 0.39 , -    , 0.07 , 3.62 , 0.60 , 65.69 , 9.18 , 0.01 , 11.11 , 0.14 , 6.54 , 47.03 ," 1,138.58 ", 378.35 , 8.74 , 32.57 , -    , 16.96 , 0.16 , 27.15 ," 9,843.75 "," 1,363.28 "," 7,533.04 ", 86.83 , 638.57 , 158.17 ," 1,804.02 ", 32.63 , 0.19 ," 8,368.38 ", 913.97 ," 3,459.44 ", -    , 20.42 ," 3,310.57 ", 170.94 , 499.05 ," 4,434.89 "," 9,189.40 "," 4,944.60 ", 161.60 , 477.42 , 332.02 , 135.17 , 276.05 , 168.88 ," 4,238.79 "," 2,712.89 ", 2.87 , 486.75 , 29.45 , 476.01 ," 13,350.47 "," 3,938.96 "," 10,986.00 ", 263.80 , 13.42 ," 20,916.36 "," 67,504.08 "," 48,270.25 ", 119.61 ," 4,525.44 ", 276.45 ," 2,162.01 "," 1,812.14 ", 67.79 , 115.79 , 192.43 , 556.38 ," 1,271.64 "," 2,941.13 "," 167,999.70 "," 11,886.51 "," 3,165.49 ", 835.68 ," 4,295.78 ", -    
 -    , -    , -    , 148.15 , -    , 86.18 , -    , 59.44 , -    , -    , -    , 145.17 , 19.15 , 3.74 ," 2,255.35 ", 97.15 , 490.14 , 101.71 , 88.04 , 620.30 ," 5,113.75 "," 5,510.77 "," 120,202.99 ", 822.59 ," 4,064.91 ", 382.93 ," 25,529.16 ", 848.24 , -    , 0.15 ," 2,475.61 "," 102,000.16 "," 48,786.34 "," 47,109.37 "," 46,511.52 "," 43,602.96 "," 5,319.90 "," 58,789.92 "," 5,195.03 "," 20,012.31 "," 425,040.11 "," 36,557.55 "," 348,685.19 "," 2,681.48 "," 435,957.18 "," 2,108,565.75 "," 29,150.71 "," 46,881.91 "," 168,228.10 "," 348,350.65 "," 142,183.22 "," 89,014.95 "," 63,776.18 "," 129,009.72 "," 11,404.28 "," 4,403.94 "," 46,193.87 "," 115,653.72 "," 135,056.77 "," 63,950.67 "," 15,300.81 "," 39,769.75 "," 43,294.80 "," 56,238.22 "," 17,641.70 "," 53,521.85 "," 1,430,901.81 "," 62,295.76 "," 12,854.75 "," 18,802.61 "," 4,081,155.45 "," 12,681.70 "," 456,229.12 "," 114,223.57 "," 139,469.30 "," 59,933.97 "," 2,428.68 "," 57,316.88 "," 267,372.64 "," 33,630.96 "," 44,821.63 "," 67,031.29 "," 1,054,308.86 "," 78,340.24 "," 5,014.31 "," 13,294.74 "," 301,557.24 ", -    
 -    , -    , -    , -    , -    , 3.11 , -    , 1.49 , -    , -    , -    , 4.91 , 3.31 , 0.05 , 118.37 , 17.28 , 192.92 , -    , 22.02 , 74.24 , 1.00 , 831.96 ," 2,653.18 ", -    , -    , 144.12 , 680.86 , 18.42 , 25.24 , 0.07 , 61.03 ," 3,462.04 ", 80.67 ," 1,028.11 "," 1,820.81 "," 1,306.05 ", 265.80 ," 1,599.25 ", 170.81 , 304.74 ," 4,138.85 "," 11,474.64 "," 8,479.14 ", -    , 504.52 ," 8,339.10 ", 186.94 , 147.04 ," 3,827.35 "," 3,904.51 "," 2,000.35 ", 580.24 ," 1,054.80 "," 3,593.48 ", 279.81 , 18.47 , 639.19 , 406.43 ," 2,934.81 ", 504.80 , 77.48 , 95.25 , 228.89 , 395.39 , 209.85 , 357.23 ," 1,121.50 "," 82,717.82 "," 4,431.02 "," 46,882.12 "," 166,382.31 "," 1,100.24 "," 19,060.72 ", 354.41 ," 7,978.59 "," 5,598.01 ", 800.67 ," 3,605.28 "," 5,795.85 ", 377.90 , 472.47 ," 2,036.00 "," 27,572.98 "," 5,457.99 "," 1,425.54 ", 965.78 ," 6,927.66 ", -    
" 385,616.56 "," 92,084.80 ", -    ," 1,350.88 ", -    ," 25,312.48 ", 163.61 ," 2,987.04 "," 2,180.85 "," 8,924.43 "," 2,899.80 "," 9,251.82 "," 14,574.15 ", 233.35 ," 21,484.05 "," 6,226.54 "," 7,027.86 ", 174.38 ," 2,455.05 "," 128,373.58 "," 11,916.98 "," 2,524.10 "," 3,339.75 "," 29,958.79 "," 27,614.64 "," 3,997.56 "," 20,423.22 ", 461.24 , 323.53 , 1.28 ," 195,657.00 "," 4,807.07 "," 6,812.32 ", 223.55 ," 8,630.10 "," 1,565.29 ", -    ," 14,783.63 ", 748.59 , 185.54 ," 32,162.82 "," 1,507.35 ", 622.39 , 85.54 , 577.24 ," 42,575.22 "," 2,351.72 "," 1,382.56 "," 15,265.32 "," 4,564.85 ", 181.23 , 895.86 , 627.99 ," 34,768.33 ", 553.71 ," 2,695.38 "," 3,567.47 ", 334.71 ," 1,067.71 "," 2,046.21 "," 1,280.21 ", 242.93 ," 3,190.01 "," 6,745.05 "," 1,512.40 ", 219.55 ," 49,814.63 "," 4,344.44 "," 25,876.43 "," 189,850.67 "," 2,864,470.24 ", 840.31 ," 74,827.10 "," 75,568.87 "," 94,260.59 "," 34,589.20 ", 682.59 ," 135,225.59 "," 259,028.79 "," 21,273.52 "," 5,964.92 "," 1,738,394.58 "," 2,834,985.51 "," 87,950.29 "," 7,838.51 "," 20,249.11 "," 27,241.22 ", -    
 -    , -    , -    , -    ," 8,020.81 ", -    , 184.30 , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 11,814.48 ", 0.46 ," 3,240.29 ", -    , -    , -    , -    , -    , -    , 0.04 , -    , -    , -    , -    ," 10,222.37 ", -    , 0.15 ," 78,028.36 "," 2,650.10 "," 5,864.40 "," 30,403.31 "," 15,201.67 ", -    , 7.62 , -    , 467.75 , 688.11 , 248.83 , -    , 406.24 ," 46,693.88 ", 530.53 , -    , 0.83 ," 1,957.18 ", 0.03 , -    , 5.96 ," 26,814.60 ", 523.47 , -    , 80.29 , -    , -    , -    ," 18,740.49 ", -    , -    , -    , 532.80 , 187.07 ," 3,748.53 ", 0.85 , -    ," 183,396.59 ", -    , -    , 165.38 , 307.99 , -    
" 790,688.55 "," 164,497.25 "," 57,611.02 "," 16,453.71 "," 77,298.16 "," 265,185.66 "," 37,577.70 "," 188,843.73 "," 24,748.02 "," 43,750.42 "," 23,434.85 "," 13,858.11 "," 4,752.89 ", 106.73 ," 126,799.94 "," 22,511.54 "," 17,785.25 "," 10,782.96 "," 1,669.95 "," 96,176.45 "," 52,187.93 "," 78,184.53 "," 2,061,069.11 "," 68,074.85 "," 16,655.00 "," 53,754.16 "," 205,699.39 "," 5,931.01 "," 16,779.44 ", 27.65 ," 145,080.75 "," 1,264,518.26 "," 1,082,547.59 "," 3,697,025.19 "," 751,957.06 "," 538,155.74 "," 299,700.70 "," 1,165,646.68 "," 147,381.91 "," 978,363.78 "," 2,477,737.08 "," 368,668.32 "," 2,376,732.58 "," 43,648.39 "," 515,882.94 "," 2,460,935.02 "," 92,044.25 "," 229,398.35 "," 1,305,377.19 "," 2,057,807.46 "," 1,722,914.98 "," 175,312.63 "," 155,581.56 "," 890,271.64 "," 68,567.79 "," 6,334.08 "," 398,817.36 "," 844,572.93 "," 316,714.58 "," 45,157.47 "," 66,599.89 "," 41,048.80 "," 109,553.80 "," 510,388.78 "," 158,221.53 "," 97,986.55 "," 795,597.35 "," 15,926.43 "," 4,011,251.25 "," 7,689,241.46 "," 2,401,060.39 "," 308,407.12 "," 3,523,153.97 "," 77,224.52 "," 2,897,303.48 "," 627,077.33 "," 97,352.77 "," 17,561.96 "," 104,700.94 "," 24,881.97 "," 29,582.39 "," 92,573.55 "," 2,548,595.80 "," 229,280.31 "," 173,685.05 "," 56,644.92 "," 966,143.57 ", -    
 -    ," 13,154.36 ", -    , 218.13 , 506.40 ," 3,202.82 ", 145.54 , 796.00 , 519.08 , -    ," 1,014.71 ", 202.99 , 11.05 , 9.39 , 287.73 , 65.85 , 372.54 ," 1,343.77 ", 21.43 , 567.38 , 4.65 , 75.71 , 399.46 , 734.57 , 926.88 ," 1,440.10 "," 2,211.00 ", 289.53 , 13.87 , 0.06 ," 15,597.13 "," 5,688.67 "," 4,309.36 ", 749.14 , 733.36 ," 2,235.41 ", 447.92 ," 6,953.66 ", 710.80 ," 4,394.80 ", 843.30 ," 19,671.72 "," 312,048.92 "," 1,412.42 "," 1,474.62 "," 58,801.98 "," 3,828.64 "," 9,846.20 "," 32,888.03 "," 46,045.59 "," 3,342.29 ", 953.67 ," 7,125.15 "," 102,479.50 ", 866.30 , 314.99 ," 9,922.13 "," 5,965.10 "," 4,304.24 "," 2,392.79 ", 685.15 ," 1,308.61 "," 2,614.84 "," 2,920.29 "," 2,936.20 "," 1,320.35 "," 1,760.81 ", 131.22 ," 101,791.08 "," 190,076.50 "," 837,437.07 ", 433.96 ," 249,274.12 "," 2,257.42 "," 42,905.75 "," 16,210.04 "," 20,068.85 "," 1,693.96 "," 6,139.21 "," 3,457.92 "," 34,846.19 "," 12,499.23 "," 1,018,829.95 "," 18,382.55 ", 105.61 ," 2,294.21 "," 35,739.81 ", -    
 -    , -    , -    , -    , -    , -    , 250.59 ," 2,864.61 ", -    , -    , -    , 253.66 , 34.99 , -    , 402.74 , 35.41 , 329.61 , -    , 17.99 , 91.02 , 7.99 , 57.57 , 699.17 ," 1,292.31 ", 138.59 , 9.30 , 242.34 , -    , 188.31 , 1.41 ," 2,288.73 "," 1,361.13 "," 12,817.50 ", 15.40 ," 6,660.12 "," 2,272.51 ", 144.86 ," 3,560.56 ", 469.54 ," 5,516.13 "," 3,883.77 "," 23,889.97 "," 231,816.85 "," 1,300.85 "," 4,421.74 "," 202,605.10 "," 2,337.66 "," 4,048.05 "," 15,714.89 "," 5,552.24 "," 1,367.26 "," 2,411.03 "," 4,000.86 "," 28,071.57 "," 1,173.54 "," 3,739.88 "," 4,131.03 "," 2,647.18 "," 2,924.06 "," 2,335.35 ", 309.09 ," 1,305.17 ", 529.74 ," 3,096.15 "," 4,817.66 "," 1,353.15 "," 2,315.90 "," 1,465.69 "," 70,949.34 "," 280,779.33 "," 886,381.15 ", 911.97 ," 83,268.19 "," 3,838.69 "," 55,855.63 "," 27,717.51 "," 6,895.19 "," 5,181.47 "," 13,471.73 "," 7,347.84 "," 75,256.45 "," 29,001.25 "," 944,314.94 "," 5,127.92 ", 659.04 ," 1,932.60 "," 46,789.44 ", -    
" 1,366.48 ", 151.00 , 53.67 , 15.03 , 70.60 ," 1,012.66 ", 35.18 , 176.68 , 22.68 , 40.96 , 21.43 , 35.59 , 67.45 , 0.10 , 265.68 , 21.07 , 224.70 , 9.96 , 9.85 , 89.42 , 82.96 , 194.40 ," 2,130.52 ", 503.93 , 20.43 , 107.35 , 229.92 , 18.63 , 15.12 , 0.07 ," 5,831.03 "," 1,801.13 "," 2,085.86 "," 3,615.25 "," 1,224.63 "," 1,342.07 ", 783.79 ," 2,729.10 ", 412.15 ," 1,630.61 "," 2,786.54 "," 1,055.41 "," 5,616.24 ", 60.39 ," 1,798.01 "," 6,785.30 ", 335.21 ," 1,730.04 "," 4,562.92 "," 4,806.68 "," 2,401.33 "," 1,150.19 "," 2,288.08 "," 3,768.03 ", 208.22 , 986.15 , 884.52 ," 1,827.26 "," 4,635.10 ", 541.73 , 194.26 , 389.37 , 427.40 ," 1,525.49 ", 704.24 , 748.44 ," 1,330.54 ", 81.98 ," 5,421.30 "," 7,203.15 "," 86,253.08 ", 360.27 ," 4,939.18 "," 1,513.53 "," 5,413.30 ", 656.16 , 148.39 ," 2,254.95 "," 6,489.39 ", 238.34 ," 1,019.48 "," 1,032.57 "," 62,026.39 "," 1,230.31 ", 202.73 , 162.99 ," 3,787.49 ", -    
" 329,144.10 "," 121,641.16 "," 53,818.65 "," 17,681.29 "," 15,874.85 "," 86,050.60 "," 7,112.99 "," 60,469.08 "," 12,907.89 "," 20,143.41 "," 9,185.67 "," 6,777.63 "," 4,686.81 ", 64.27 ," 28,163.60 "," 5,253.48 "," 3,813.65 "," 11,014.23 ", 344.35 ," 43,391.10 "," 18,959.82 "," 20,075.48 "," 429,474.60 "," 23,830.54 "," 10,545.26 "," 9,749.48 "," 41,293.99 "," 2,306.42 "," 4,001.76 ", 5.35 ," 53,290.87 "," 269,113.00 "," 251,536.67 "," 676,683.34 "," 136,645.45 "," 107,005.92 "," 69,814.13 "," 263,712.50 "," 31,664.48 "," 186,494.32 "," 490,347.87 "," 90,943.26 "," 1,623,692.87 "," 25,785.33 "," 176,916.63 "," 743,458.26 "," 25,675.21 "," 64,484.29 "," 323,277.29 "," 709,307.18 "," 509,398.55 "," 111,148.10 "," 55,674.68 "," 360,696.67 "," 16,120.40 "," 1,963.32 "," 105,555.48 "," 164,247.45 "," 106,238.51 "," 12,541.65 "," 19,230.30 "," 10,751.05 "," 30,550.49 "," 136,844.99 "," 35,084.28 "," 35,459.97 "," 153,621.02 "," 4,479.39 "," 809,771.62 "," 1,423,511.91 "," 5,288,155.48 "," 55,341.49 "," 693,070.90 "," 15,342.14 "," 848,770.06 "," 113,766.55 "," 17,296.04 "," 8,304.94 "," 47,912.95 "," 17,198.30 "," 23,335.81 "," 86,102.24 "," 1,483,032.56 "," 59,589.34 "," 30,854.34 "," 13,995.02 "," 209,294.75 ", -    
" 46,054.94 "," 5,589.63 "," 2,437.56 ", 619.63 ," 2,241.43 "," 10,866.76 "," 1,127.41 "," 7,581.44 "," 1,014.63 "," 1,400.46 ", 923.67 , 771.87 , 140.70 , 8.07 ," 4,058.52 ", 702.20 , 548.69 , 442.93 , 59.96 ," 3,248.91 "," 1,962.63 "," 4,370.86 "," 69,006.42 "," 13,173.63 "," 4,481.79 "," 3,936.22 "," 8,133.33 ", 341.84 , 480.04 , 1.16 ," 4,374.80 "," 54,715.23 "," 67,266.59 "," 111,342.61 "," 23,255.40 "," 22,379.41 "," 19,631.65 "," 66,506.59 "," 8,147.15 "," 57,797.83 "," 99,832.83 "," 17,779.15 "," 616,326.11 "," 11,754.06 "," 33,769.43 "," 179,409.53 "," 6,877.77 "," 40,595.77 "," 84,552.54 "," 311,890.33 "," 133,111.38 "," 14,403.01 "," 13,985.31 "," 87,934.79 "," 3,989.17 ", 732.37 ," 28,375.01 "," 58,495.99 "," 36,584.17 "," 4,968.31 "," 7,924.68 "," 3,276.45 "," 10,208.61 "," 37,375.64 "," 10,081.12 "," 9,668.10 "," 24,048.53 "," 1,475.50 "," 144,245.02 "," 241,637.65 "," 489,618.54 "," 9,184.79 "," 110,536.24 "," 4,048.00 "," 237,538.97 "," 65,329.32 "," 2,897.57 "," 11,995.24 "," 31,518.68 "," 1,416.36 "," 1,773.07 "," 6,015.42 "," 379,182.20 "," 12,379.47 "," 5,207.68 "," 2,871.38 "," 69,343.66 ", -    
 731.97 , 176.75 , 105.96 , 15.06 , 43.62 , 153.45 , 21.74 , 377.61 , 25.73 , 43.93 , 42.41 , 158.69 , 36.84 , 0.48 ," 1,339.96 ", 355.06 , 165.37 , 872.97 , 248.84 , 261.90 , 32.30 , 154.10 ," 1,523.42 "," 1,710.35 ", 16.12 , 119.12 , 167.61 , 19.79 , 9.35 , 1.29 ," 1,933.72 "," 1,861.09 "," 1,228.13 "," 2,140.11 ", 903.50 , 823.72 , 604.62 ," 2,833.24 ", 371.23 ," 1,549.37 "," 4,374.87 "," 1,442.27 "," 110,542.44 "," 1,423.57 "," 1,238.47 "," 19,422.48 ", 184.65 ," 1,106.17 "," 3,057.68 "," 4,669.43 "," 2,615.46 ", 766.74 ," 1,179.00 "," 11,594.51 ", 267.76 , 268.93 ," 1,122.74 "," 2,202.90 "," 1,668.14 ", 130.53 , 174.80 , 297.49 , 402.67 ," 1,785.14 ", 553.51 , 476.84 ," 1,689.99 ", 453.53 ," 15,465.26 "," 65,915.60 "," 357,231.30 ", 215.04 ," 29,360.73 "," 1,382.09 "," 14,264.45 "," 1,716.81 "," 20,681.46 "," 4,186.52 "," 13,051.83 "," 4,420.79 "," 4,538.92 "," 36,825.10 "," 500,718.46 "," 6,962.34 ", 188.03 ," 1,906.40 "," 2,729.16 ", -    
" 7,027.22 "," 1,271.54 ", 248.37 , 112.72 , 274.31 ," 1,741.73 ", 136.73 ," 1,199.85 ", 120.83 , 220.83 , 83.29 , 148.34 , 19.81 , 1.83 ," 1,363.28 ", 165.14 , 131.82 , 82.84 , 26.47 , 683.31 , 218.82 , 504.95 ," 8,278.77 "," 1,600.81 ", 159.27 , 311.75 ," 1,097.89 ", 98.86 , 58.77 , 0.13 ," 1,468.45 "," 9,033.00 "," 8,877.80 "," 16,363.66 "," 3,816.44 "," 2,820.70 "," 2,882.14 "," 10,711.05 "," 1,610.10 "," 5,829.16 "," 17,865.83 "," 6,816.40 "," 158,799.31 "," 1,769.61 "," 8,184.57 "," 27,101.11 "," 1,173.03 "," 7,580.99 "," 14,026.09 "," 66,547.20 "," 16,566.41 "," 3,249.54 "," 1,373.74 "," 14,664.05 ", 702.60 , 145.98 ," 4,815.32 "," 9,829.33 "," 12,828.10 ", 404.82 , 870.33 ," 1,202.51 "," 1,818.88 "," 7,127.23 "," 1,183.67 "," 1,180.28 "," 3,002.84 ", 140.27 ," 14,628.41 "," 27,989.92 "," 96,217.20 "," 1,224.98 "," 33,100.75 "," 2,728.24 "," 130,489.77 "," 235,551.97 "," 40,503.15 "," 31,294.99 "," 7,275.87 ", 292.04 ," 7,237.71 "," 5,024.55 "," 97,194.97 "," 1,412.65 ", 743.73 , 915.13 ," 4,962.57 ", -    
 -    , -    , -    , -    , 190.28 ," 5,467.09 ", 349.31 ," 2,414.40 ", -    , -    , 62.69 , 192.71 , 18.40 , 0.63 , 142.49 , 136.24 , 30.08 , 305.31 , 12.10 ," 3,836.00 ", 115.31 , 165.87 , 939.15 , 741.55 , 523.72 , 66.98 , 3.67 , -    , 363.73 , 0.18 ," 2,442.45 "," 28,049.84 "," 39,397.43 "," 36,120.03 "," 8,835.41 "," 32,376.08 "," 2,242.47 "," 29,713.34 "," 1,897.05 "," 27,702.65 "," 44,994.72 "," 25,627.64 "," 67,539.29 "," 1,832.06 "," 21,610.85 "," 115,127.26 "," 1,552.38 "," 16,726.35 "," 81,789.12 "," 25,999.07 "," 34,595.81 "," 15,343.01 "," 19,851.75 "," 256,616.25 "," 4,634.00 ", 896.60 ," 12,886.20 "," 26,667.22 "," 56,262.92 "," 4,170.33 "," 1,652.81 ", 608.24 ," 7,370.87 "," 19,090.77 "," 6,459.13 "," 3,115.15 "," 7,967.04 "," 1,026.60 "," 159,352.08 "," 254,656.35 "," 3,489,749.75 "," 2,592.63 "," 434,234.02 "," 10,808.02 "," 522,962.76 "," 75,070.34 "," 8,726.29 "," 86,871.65 "," 1,023,949.67 "," 66,225.48 "," 66,969.84 "," 149,609.16 "," 479,953.69 "," 135,657.91 "," 12,336.43 "," 15,584.03 "," 100,473.64 ", -    
" 37,048.10 "," 5,623.43 "," 1,482.59 ", 741.70 , 1.21 ," 7,492.50 ", 1.15 ," 2,444.74 ", 618.66 ," 1,046.14 ", 319.26 , 819.32 ," 1,939.69 ", 29.38 ," 39,556.64 "," 14,186.49 "," 2,418.12 ", -    , 860.87 ," 6,456.87 "," 1,949.83 "," 3,361.81 ", -    ," 3,383.61 "," 1,262.48 ", 925.87 ," 6,495.40 ", 749.34 , 160.84 , 0.29 ," 4,298.32 "," 38,775.16 "," 198,953.87 "," 15,824.13 "," 5,937.82 "," 12,384.59 "," 8,673.71 "," 17,477.74 "," 2,813.11 "," 29,457.42 "," 189,122.21 "," 7,503.35 "," 517,093.26 "," 1,945.79 "," 18,161.12 "," 146,263.54 "," 3,890.39 "," 10,204.12 "," 28,311.05 "," 88,594.48 "," 40,109.33 "," 9,235.95 "," 5,558.43 "," 22,658.07 "," 2,436.31 "," 7,043.97 "," 33,376.23 "," 15,577.29 "," 13,637.35 "," 1,453.74 "," 1,835.48 ", 676.16 ," 6,071.46 "," 6,161.94 "," 5,250.33 "," 5,037.27 "," 15,890.34 ", 464.26 ," 62,503.62 "," 229,572.77 "," 1,249,165.88 "," 3,371.02 "," 36,735.37 "," 1,386.83 "," 51,425.84 "," 9,217.95 "," 2,072.53 "," 1,655.96 "," 40,491.96 "," 165,345.98 "," 76,775.98 "," 80,004.48 "," 316,099.11 "," 11,039.81 ", 238.39 ," 2,546.39 "," 20,409.52 ", -    
" 250,972.89 "," 2,811.78 ", 270.01 , 68.05 , 29.09 , 805.31 , 18.41 , 425.46 , 138.71 , 613.38 ," 1,443.55 ", 623.40 , 471.65 , 1.20 , 298.77 , 127.36 ," 1,060.55 ", -    , 6.74 ," 1,891.29 ", 9.36 ," 1,930.87 ", -    ," 4,429.67 ", 500.06 ," 2,375.97 "," 1,019.50 ", 73.05 , -    , 4.48 ," 4,288.19 "," 14,822.36 "," 39,507.47 "," 1,787.85 "," 2,217.22 "," 4,537.45 "," 2,654.33 "," 7,482.40 ", 941.70 ," 8,170.08 "," 7,000.08 "," 3,191.81 "," 138,652.50 ", 230.49 ," 32,194.58 "," 203,132.77 ", 976.69 ," 14,583.16 "," 33,974.78 "," 8,692.10 "," 5,745.19 "," 3,840.69 "," 5,204.69 "," 63,041.93 "," 2,302.19 "," 3,149.78 "," 3,584.39 "," 2,262.99 "," 2,392.06 ", 468.85 , 512.69 , 96.51 ," 1,262.17 "," 5,689.42 "," 9,900.25 ", 751.48 ," 8,625.60 "," 1,131.11 "," 69,422.18 "," 158,189.00 "," 1,107,961.30 ", 378.58 ," 74,832.78 "," 7,136.91 "," 399,714.14 "," 68,935.07 "," 17,211.23 "," 13,391.36 "," 119,464.74 "," 55,161.92 "," 605,609.22 "," 51,481.90 "," 116,480.87 "," 11,180.51 "," 2,137.47 "," 4,315.61 "," 10,263.70 ", -    
" 255,518.06 "," 25,555.83 ", -    , -    , -    , -    , 10.70 ," 10,023.27 "," 4,572.12 "," 3,595.56 ", 687.55 , 69.40 , 696.63 , 0.98 ," 8,943.25 ", 233.51 , -    , 392.33 , 10.51 , 345.45 , -    ," 2,582.99 "," 20,396.66 "," 10,603.29 "," 1,276.51 ", 145.58 ," 1,975.77 ", 881.51 , 148.07 , 4.88 ," 36,354.26 "," 9,476.68 "," 69,398.46 "," 1,287.92 "," 2,464.81 "," 4,338.79 "," 2,883.59 "," 11,603.95 "," 1,911.36 "," 10,809.83 "," 77,649.75 "," 4,601.03 "," 1,430,665.52 ", 671.41 ," 27,668.81 "," 230,698.47 "," 3,217.60 "," 18,404.89 "," 47,124.74 "," 112,507.88 "," 47,633.96 "," 11,919.29 "," 5,779.06 "," 109,991.56 "," 3,357.24 "," 2,315.71 "," 32,874.38 "," 19,426.64 "," 20,347.56 "," 4,412.87 "," 2,271.48 "," 3,618.77 "," 20,261.80 "," 67,220.97 "," 16,381.86 "," 2,135.93 "," 90,095.58 "," 10,568.72 "," 780,238.17 "," 952,642.53 "," 6,817,997.55 "," 11,817.40 "," 405,220.88 "," 14,256.70 "," 488,128.30 "," 80,554.63 "," 23,894.02 "," 49,013.68 "," 304,716.75 "," 62,183.64 "," 102,009.23 "," 232,695.16 "," 633,650.77 "," 173,285.19 "," 19,275.68 "," 33,032.97 "," 353,838.08 ", -    
 -    , -    , -    , -    , -    , -    , 241.98 , 917.69 , -    , -    , -    , -    , 231.60 , -    ," 2,838.47 ", 183.48 , 683.55 , -    , -    , 239.79 , 5.64 , 556.30 , 963.75 , -    , -    , 682.29 , 636.30 , -    , -    , -    , 966.69 ," 2,885.31 "," 4,345.76 ", 186.45 , 289.29 ," 2,160.02 ", 83.02 ," 4,604.13 ", 847.49 , 228.21 ," 1,481.39 "," 2,709.54 "," 23,482.56 ", 7.74 ," 5,870.61 "," 24,221.28 ", 369.48 ," 1,316.30 "," 5,028.05 "," 2,359.78 "," 10,285.91 "," 8,469.70 "," 7,132.40 "," 79,985.34 ", 442.86 , 151.96 ," 2,666.89 "," 3,711.69 "," 2,979.14 ", 965.37 , 348.58 , 219.05 , 324.53 , 747.72 , 826.60 ," 1,782.60 "," 3,027.66 ", -    ," 13,695.24 "," 167,750.68 ", -    ," 1,189.70 "," 185,855.66 "," 9,355.94 "," 38,399.21 "," 8,202.30 "," 2,329.99 "," 5,287.37 "," 31,274.05 "," 29,952.51 "," 35,521.13 "," 184,552.22 "," 450,772.20 "," 25,379.99 "," 1,555.17 "," 17,726.36 "," 15,327.39 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 0.18 , -    , 379.22 ," 13,173.36 ", 40.03 , 316.06 ," 1,679.25 ", 161.39 ," 4,147.98 ", 128.55 , -    ," 22,325.70 ", 873.75 ," 10,882.10 ", 9.21 ," 2,207.05 "," 7,325.02 ", 161.28 ," 1,002.66 ", 914.17 , 664.86 , 532.93 , 439.82 ," 6,051.92 "," 20,697.31 ", 162.88 , 92.59 , 673.94 , 35.36 ," 1,685.13 ", 789.58 , 26.04 , 36.90 , 109.95 ," 1,229.53 "," 2,858.16 ", 39.84 , 145.40 , -    ," 22,087.99 "," 71,756.18 "," 111,954.64 ", 737.91 ," 94,358.38 "," 7,370.80 "," 15,542.30 "," 3,488.49 "," 2,271.95 "," 1,885.86 "," 60,692.38 "," 8,235.76 "," 12,654.27 "," 15,209.17 "," 161,044.99 "," 390,208.75 "," 16,174.45 "," 1,487.05 "," 1,247.77 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , 7.16 , 276.36 ," 1,140.86 ", -    , -    , 23.40 , -    , -    , -    , 0.30 ," 1,924.42 "," 4,401.03 "," 8,603.04 ", 697.92 ," 1,166.24 "," 3,236.46 ", 221.54 ," 3,975.07 ", 471.95 ," 1,569.90 "," 18,775.72 "," 1,494.76 "," 18,375.99 ", 28.35 ," 10,573.25 "," 11,281.76 ", 196.63 ," 4,363.52 "," 7,232.02 ", 712.63 , 957.83 ," 3,995.25 "," 5,977.80 "," 99,249.74 "," 1,190.11 ", 44.31 , 510.90 , 616.34 , 839.13 , 719.22 , 47.39 , 45.92 ," 2,535.19 ", 633.59 ," 5,882.46 ", 293.67 ," 2,783.74 "," 1,015.20 "," 93,470.60 "," 702,705.92 "," 137,528.93 ", -    ," 20,898.13 "," 4,385.93 "," 4,668.70 ", 356.11 , 388.35 ," 2,333.35 "," 6,665.53 "," 1,533.80 ", 886.70 ," 23,770.68 "," 45,788.52 ", 126.73 ," 3,269.77 ", 366.62 ," 30,801.29 ", -    
 -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    , -    ," 8,171.84 "," 16,452.31 "," 32,776.91 "," 4,443.51 "," 3,306.43 "," 2,348.78 "," 6,812.66 ", 813.27 , -    ," 39,010.03 "," 78,726.46 "," 298,695.11 ", -    , -    , -    ," 1,423.80 ", 228.68 ," 19,490.81 ", -    ," 34,048.35 ", 44.51 ," 11,400.34 "," 68,238.52 ", 16.92 , 910.92 ," 1,159.92 "," 3,747.12 ", 16.43 , 23.65 , -    , -    , 154.36 ," 2,430.42 "," 1,295.26 ", 55.73 , 368.69 , -    , -    , -    ," 19,979.49 ", 163.05 ," 38,010.99 ", 122.41 , -    , -    ," 1,505.60 "," 1,555.16 "," 21,068.22 "," 2,024.35 "," 6,198.39 "," 14,352.67 "," 34,668.70 "," 6,451.74 ", -    ," 40,520.66 "," 4,587.16 ", -    
